owner,experiment,design,menu,config,n_hyperparams,era_touched,test_seen,role,duplicate_of,file,source_note,confirmed,U_select,U_test,key
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/1.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.02/1.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/1.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.05/1.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/10.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.0/10.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/10.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.01/10.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/10.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.02/10.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/10.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.05/10.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/100.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.0/100.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/100.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.01/100.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/100.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.02/100.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/100.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.05/100.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/1000.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.0/1000.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/1000.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.01/1000.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/1000.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.02/1000.0
T1,P-router pilot v2,R1,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R1/1000.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R1/SELECT-chosen/0.05/1000.0
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/1/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.0/1
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/1/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.01/1
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/1/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.02/1
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/1/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.05/1
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/2/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.0/2
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/2/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.01/2
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/2/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.02/2
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/2/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.05/2
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/4/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.0/4
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/4/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.01/4
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/4/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.02/4
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/4/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.05/4
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/8/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.0/8
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/8/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.01/8
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/8/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.02/8
T1,P-router pilot v2,R2,"M3={O1,O2,O3}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M3/R2/8/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M3/R2/SELECT-chosen/0.05/8
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.0/1.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.01/1.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.02/1.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.05/1.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/10.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.0/10.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/10.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.01/10.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/10.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.02/10.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/10.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.05/10.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/100.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.0/100.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/100.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.01/100.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/100.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.02/100.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/100.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.05/100.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1000.0/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.0/1000.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1000.0/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.01/1000.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1000.0/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.02/1000.0
T1,P-router pilot v2,R1,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R1/1000.0/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R1/SELECT-chosen/0.05/1000.0
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/1/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.0/1
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/1/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.01/1
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/1/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.02/1
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/1/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.05/1
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/2/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.0/2
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/2/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.01/2
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/2/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.02/2
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/2/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.05/2
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/4/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.0/4
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/4/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.01/4
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/4/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.02/4
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/4/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.05/4
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/8/0.0,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.0/8
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/8/0.01,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.01/8
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/8/0.02,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.02/8
T1,P-router pilot v2,R2,"M4={O1,O2,O3,EW}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v3/M4/R2/8/0.05,router0923/exp/T1/results/pilot_summary_v2.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v2/M4/R2/SELECT-chosen/0.05/8
T1,G1 GW gate,GW sign rule X vs EW,"{MinVariance,EW}","{""X"": ""MinVariance"", ""features"": ""disp,corr,vol,sig,mom,du1,du4""}",0,SELECT+TEST,True,router,,router0923/exp/T1/results/gate_gw.csv,rule fitted on SELECT; TEST OOS R2 and rule gain vs EW reported,owner-confirmed,,-0.0165150647384994,"G1 GW gate/{MinVariance,EW}/GW sign rule X vs EW/MinVariance/disp,corr,vol,sig,mom,du1,du4"
T1,G1 GW gate,GW sign rule X vs EW,"{HRP,EW}","{""X"": ""HRP"", ""features"": ""disp,corr,vol,sig,mom,du1,du4""}",0,SELECT+TEST,True,router,,router0923/exp/T1/results/gate_gw.csv,rule fitted on SELECT; TEST OOS R2 and rule gain vs EW reported,owner-confirmed,,-0.0283862715907497,"G1 GW gate/{HRP,EW}/GW sign rule X vs EW/HRP/disp,corr,vol,sig,mom,du1,du4"
